,outlet,outlet_url,date,time,url_orig,headline,description,author,domain,topic,topic_tags,text
57,wallstreetjournal,https://www.wsj.com/,2018:05:08,7:00:00,https://www.wsj.com/articles/more-u-s-workers-test-positive-for-illicit-drugs-1525777200,More U.S. Workers Test Positive for Illicit Drugs,"Fewer U.S. workers tested positive for prescription painkillers last year, but cocaine, methamphetamine and marijuana use surged, according to new data from Quest Diagnostics.",Lauren Weber,Business,domestic politics,"Cocaine, Drug Testing, Marijuana, Opioids, Prescription Drug Abuse, Quest Diagnostics, Workplace Drug Testing, Quest Diagnostics, Dgx, Corporate","Fewer U.S. workers tested positive for prescription painkillers last year, but cocaine, methamphetamine and marijuana use surged, according to new data from Quest Diagnostics , DGX -0.39% one of the largest drug-testing laboratories in the U.S. The share of American workers and job applicants testing positive for illicit drugs in 2017 was 4.2%, holding steady on the prior year, the data show. Quest analyzed more than 10 million urine tests conducted on behalf of employers. “It’s striking as we look at all this data and see continuing increases in the use of illicit drugs. That’s a concern for everyone,” said Barry Sample, Quest’s senior director for science and technology. The federal Drug-Free Workplace Act of 1988 ushered in an era of job-related drug-testing, prompting a rapid decrease in positive tests. Since the mid-2000s, the positivity rate has hovered close to 4%, although it hit a 30-year-low of 3.5% in 2012, Quest said. Positive tests for opiates, such as morphine and oxycodone, dropped sharply by 17% in 2017 from the year before, likely reflecting continuing crackdowns on illegal or excessive opioid prescriptions, Mr. Sample said. Positive tests for marijuana rose in states that have recently legalized the drug for medical or recreational use. In Nevada, where voters legalized marijuana use starting in January 2017, positives were up 43% last year. Quest data suggested a continuing surge in methamphetamine use in the Midwest, South and parts of the Northeast. Some states, including Nebraska and Idaho, saw sharp increases in cocaine positives. The Quest data combines results for the general workforce along with tests of workers in safety-sensitive jobs, such as pilots, bus drivers and nuclear power plant operators, who are subject to federally mandated testing, including random checks. In the general workforce, 5% of tests came back positive for an illicit substance, up from 4.9% in 2016. Of people in safety-sensitive roles, 2.1% tested positive in 2017, up from 2% the prior year. In all, 2.6% of workers Quest tested in the general workforce showed positive results for marijuana, although the company said fewer customers are requesting the marijuana test. While marijuana is still an illicit substance at the federal level, 30 states and the District of Columbia have adopted laws making it legal in some form, according to the National Conference of State Legislatures. Even in states that have loosened or dropped restrictions on buying, selling and using marijuana, the legal status of the drug is unstable, said Danielle Urban, a partner in the Denver office of law firm Fisher Phillips LLP. U.S. Attorney General Jeff Sessions in January rescinded a memo from President Barack Obama’s administration that directed prosecutors to make marijuana enforcement a low priority. Employers in most states still have a right—and a fair amount of discretion—to maintain a drug-free workplace. But as the legal landscape rapidly shifts and qualified workers become harder to find, some employers are questioning the wisdom of rejecting employees because they may have smoked pot. “Does the fact that someone smokes marijuana recreationally make them a bad employee? No,” said Tracie Sponenberg, senior vice president of human resources at the Granite Group, a wholesaler of plumbing, heating and other supplies in New Hampshire, where marijuana is still illegal. The company employs many drivers, who are required by federal law to undergo regular drug testing and it only tests workers who are in those safety-sensitive roles, said Ms. Sponenberg, who also sits on the special-expertise committee of the Society for Human Resource Management. She said a prior employer of hers had a policy of randomly testing a sample of workers at a warehouse that stored pharmaceutical products. A few years ago, a handful of employees who were tested in one batch received marijuana positives. The company decided not to fire any of them. “We would have severely depleted our staff,” she said. Instead, the workers were offered a chance to take the test a second time."
58,wallstreetjournal,https://www.wsj.com/,2018:05:08,9:00:00,https://www.wsj.com/articles/move-over-skinny-mannequins-stores-give-plus-size-clothes-more-of-the-floor-1525784400,"Move Over, Skinny Mannequins. Stores Give Plus-Size Clothes More of the Floor",Retailers including Nordstrom and Target are boosting their plus-size offerings and displaying the clothing next to standard sizes.,Suzanne Kapner,Business,business,"Clothing Stores, Large-Size Clothing, Retail Stores, Target, Tgt, Nordstrom, Jwn, Clothing, Retail, Wholesale","Americans are getting bigger, and retailers—after years of ignoring plus-size shoppers—are starting to notice. Chains including Nordstrom Inc. and Target Corp. are boosting their plus-size offerings and displaying the clothing next to standard sizes, breaking with a practice of segregating larger sizes in a separate department often hidden away at the back of the store. The chains are adding supersize mannequins, and some are even showcasing plus-size models on their websites alongside the usual waiflike figures."
59,wallstreetjournal,https://www.wsj.com/,2018:05:07,18:26:00,https://www.wsj.com/articles/mr-najib-and-mr-trump-1525732011,Mr. Najib and Mr. Trump,The Malaysian strongman has played U.S. Presidents for fools.,The Editorial Board,Editorial,domestic politics,"Najib Razak, Political, General News, Politics, International Relations, Domestic Politics, Elections, National, Presidential Elections, Commentaries","Malaysians go to the polls on Wednesday, and in a normal democracy the ruling coalition of Prime Minister Najib Razak would lose in a rout amid scandals and widespread defections. But the latest polling suggests the opposition in this important Southeast Asian nation will again win the popular vote but fall short of a parliamentary majority. This would be a repeat of the 2013 election, after which Mr. Najib carried on as Prime Minister and the leader of the ruling United Malays National Organization, or UMNO. The result would..."
60,wallstreetjournal,https://www.wsj.com/,2018:05:08,8:27:00,https://www.wsj.com/articles/north-korean-leader-meets-with-chinas-xi-in-unannounced-visit-1525780983,North Korean Leader Meets With China’s Xi in Second Meeting,North Korean leader Kim Jong Un traveled to China for a second summit meeting with Chinese President Xi Jinping in less than two months.,Chun Han Wong,Asia,international,"China-North Korea Summit, Dalian Meeting, Demilitarized Zone, Denuclearization, Dmz, Kim-Xi Meeting, Korean Peninsula, North Korea-China Talks, Nuclear-Free Korean Peninsula, Second Summit","North Korean leader Kim Jong Un traveled to China for a second summit meeting with Chinese President Xi Jinping in less than two months, Chinese state media said. The two leaders met in the northeastern port city of Dalian on Monday and Tuesday, during which they held discussions, shared a banquet and strolled together at a seaside park, according to the state-run Xinhua News Agency and state television. Mr...."
61,wallstreetjournal,https://www.wsj.com/,2018:05:08,3:28:00,https://www.wsj.com/articles/one-time-potential-rival-to-chinas-xi-draws-life-sentence-1525764493,One-Time Potential Rival to China’s Xi Draws Life Sentence,"Sun Zhengcai, a former top Communist Party official once seen as a possible successor to Chinese President Xi Jinping, received a life sentence on corruption charges—a punishment state media portrayed as lenient.",Josh Chin,Asia,international,"China Anticorruption Campaign, China Anticorruption Drive, China Bribery, China Corruption, Chinese Communist Party, Politburo, President Xi, Xi Anticorrpution, Xi Jinping, Sun Zhengcai","A former top Communist Party official once seen as a potential successor and rival to Chinese President Xi Jinping received a life sentence on corruption charges—a punishment state media portrayed as lenient. A court on Tuesday issued the life sentence to Sun Zhengcai, a member of the party’s ruling Politburo until his ouster last year, despite his pleading guilty and expressing regret for accepting millions of dollars in bribes at his trial last month."
62,wallstreetjournal,https://www.wsj.com/,2018:05:08,14:00:00,https://www.wsj.com/articles/slack-passes-3-million-paid-users-1525802400,Slack Passes 3 Million Paid Users,"Slack Technologies has surpassed 8 million daily active users and 3 million paid users, continuing to grow rapidly as the popular workplace messaging app sets the stage for a public offering in the next few years.",Rolfe Winkler,Tech,technology,"Slack, Slack Ipo, Slack Paid Users, Slack Public Offering, Slack Public Offering Plans, Slack Users, Stewart Butterfield, Wsj Future Of Everything, Wsj Future Of Everything Festival, Slack Technologies","Slack Technologies Inc. has surpassed 8 million daily active users and 3 million paid users, the company said Tuesday, continuing to grow rapidly as it sets the stage for a public offering in the next few years. The company behind the popular workplace messaging app saw its daily active user number increase by roughly a third from last September and double since October 2016. The..."
63,wallstreetjournal,https://www.wsj.com/,2018:05:07,17:06:00,https://www.wsj.com/articles/snap-chief-financial-officer-drew-vollero-to-step-down-1525725549,Snap Chief Financial Officer Drew Vollero to Step Down,"Snap Chief Financial Officer Drew Vollero is stepping down, leaving the social-media company that has struggled since he helped take it public last year.",Georgia Wells,Tech,technology,"Snap's Vollero, Snap Cfo, Snap Executive, Snap Financial Chief, Snap, Snap, Drew Vollero, Tim Stone, Management, Management Moves","Snap Inc. Chief Financial Officer Drew Vollero is stepping down, leaving the social-media company that has struggled since he helped take it public last year, the company said in a securities filing. Mr. Vollero has decided to pursue other opportunities, a spokesman for Snap said. Mr. Vollero’s last day as CFO is set to be May 15. Snap’s..."
64,wallstreetjournal,https://www.wsj.com/,2018:05:07,12:07:00,https://www.wsj.com/articles/starbucks-and-nestle-a-bold-blend-1525709231,Starbucks and Nestlé: A Bold Blend,"Nestlé will pay up for Starbucks packaged beans to boost growth, setting up a battle with rival JAB in the U.S. and globally.",Aaron Back,Heard on the Street,business,"Buyback, Coffee Businesses, Grocery Stores , Heard On The Street, International Expansion , Jab, Nestle, Sales, Sales Tie-Up, Shares","Starbucks and Nestlé are both struggling to boost growth, but the sales tie-up between the two companies shows the value of powerful brands. Nestlé agreed to pay Starbucks more than $7 billion to sell the chain’s packaged coffee beans, single-serve coffee packs and other products through retail and grocery stores around the world. Starbucks’ chief financial officer called the valuation “very, very compelling.” For..."
65,wallstreetjournal,https://www.wsj.com/,2018:05:08,11:56:00,https://www.wsj.com/articles/starbucks-trying-to-woo-afternoon-customers-1525795013,Starbucks Trying to Woo Afternoon Customers,"With cold-drink ‘happy hours’ and a review of its food menu, the chain is trying to build non-morning business.",Julie Jargon,Business,business,"Coffee Business, Food, Restaurant Industry, Retail, Starbucks, Sbux, Nestle, Nesn.eb, Nesn.vx, Ownership Changes",Starbucks Corp. has little trouble getting customers in the door for their morning coffee. The problem is getting them to come in the afternoon. Focusing on boosting traffic to its coffee shops was an important factor behind the company’s decision this week to sell most of its supermarket packaged-coffee business to Nestlé SA in a $7 billion deal. Starbucks...
66,wallstreetjournal,https://www.wsj.com/,2018:05:08,2:43:00,https://www.wsj.com/articles/takeda-pharmaceutical-agrees-to-buy-shire-in-62-billion-deal-1525761607,Takeda Wins Battle for Shire With $62 Billion Deal,"The offer from Japan’s Takeda, which values Shire at $62 billion, caps a monthslong battle for control of the European drugmaker.",Preetika Rana,Business,business,"Global Pharmaceuticals Deals , Shire , Takeda , Takeda-Shire Merger, Shire, Shpg, Takeda Pharmaceutical,4502.To,4502, Ownership Changes","Takeda Pharmaceutical Co. on Tuesday reached an agreement to buy Shire PLC, capping a monthslong battle for control of the European drugmaker and marking the largest-ever overseas acquisition by a Japanese company. Takeda said it would buy Shire at £49.01 or $66.56 a share—$30.33 in cash and 0.839 Takeda share for each Shire share—valuing the Dublin-based maker of rare treatments at $62 billion. Takeda had until Tuesday to formalize an offer, withdraw it or walk away."
67,wallstreetjournal,https://www.wsj.com/,2018:05:08,5:30:00,https://www.wsj.com/articles/terrorists-or-mistaken-idealists-spain-confronts-etas-bloody-legacy-1525771800,‘Terrorists’ or ‘Mistaken Idealists’? Spain Confronts ETA’s Bloody Legacy,"The militant separatist group ETA is dissolving, bringing a formal end to half a century of violence and shifting Spain’s attention to how to heal divisions left behind by a violent campaign that killed more than 800 people.",Jeannette Neumann,Europe,international,"Basque Country, Basques, Spain, Political, General News, National, Public Security, Crime, Legal Action, Terrorism","Maite Pagazaurtundua visited this small town in Spain’s Basque Country region in February to commemorate the 2003 assassination of her brother by the militant separatist group ETA. Two weeks later, hundreds of people gathered in Andoain to welcome the release from prison of two men involved in the killing of Joseba Pagazaurtundua, a local police chief, with cheers, a traditional Basque dance and bouquets of flowers."
68,wallstreetjournal,https://www.wsj.com/,2018:05:07,14:03:00,https://www.wsj.com/articles/teslas-factory-in-a-fishbowl-1525716237,Tesla’s Factory in a Fishbowl,Tesla’s unique approach to car making is being put to a severe test at a former Toyota assembly plant in Northern California.,John D. Stoll,Business,US,"Tesla, Tsla, Toyota Motor,7203.To, Ford Motor, F, Elon Musk, Doug Field, New Products, Services","FREMONT, Calif. – Elon Musk has always run his car company at his own pace, but now he finds himself in a historic race to deliver on enormous promises. The next six months will determine whether Tesla Inc.’s Model 3 can reshape the U.S. auto industry or serve merely as a flashy footnote. Tesla’s race is unfolding on the floor of a factory Mr. Musk acquired here in Northern California from Toyota Motor Corp earlier this decade. I took a tour on Thursday, observing the body shop where 1,068 robots were welding, gluing or riveting..."
69,wallstreetjournal,https://www.wsj.com/,2018:05:08,9:13:00,https://www.wsj.com/articles/the-ferrari-a-family-found-twice-1525785183,The Ferrari a Family Found Twice,"This 250 GTE from 1962 has had a place in family lore for over 40 years, and not just because it once belonged to comedy legend Peter Sellers.",A.J. Baime,Cars,lifestyle,"250 Gte, Classic Cars, Collector’s Car, Family Heirloom, Ferrari, G.m., Prancing Horse, Race Car, Sports Car, The Wrong Arm Of The Law","Bob Boniface, 52, director of exterior design at General Motors’ Buick division, from Bloomfield Hills, Mich., on his 1962 Ferrari 250 GTE, as told to A.J. Baime. My father, Raymond, was a physician, and when I was growing up, he owned some Ferraris. In 1973, he bought the one pictured here for $3,800 to use as his daily driver. These were not expensive cars at the time. We knew from the registration card that this Ferrari’s original owner had been British actor Peter Sellers. We later learned that the vehicle had been delivered to Mr. Sellers while he was on the set of the 1963 movie “The Wrong Arm of the Law.” The car appears in that movie. (It was white at the time.) The 250 GTE was the first four-seat Ferrari ever produced in any volume. Enzo Ferrari launched his car company in the late 1940s and he sold a small number of street cars to wealthy clientele to fund his racing program. By the 1960s, he had become the most successful race-car builder in the world. Our 250 GTE was a window into Enzo Ferrari’s work during his heyday. In 1975, my father sold the car for $4,800. He had owned it for two years and made a thousand dollars. He laughed all the way to the bank. Four years ago, my father found the original owners’ manual in his library. It had the registration card with Peter Sellers’s signature on it. He called me and said, “You’re connected in the car world. You should find that old Ferrari so we can give the owner this manual, as it is an important piece of history.” I looked for the car for three years. Last year, I posted a message on a Ferrari website and I received a private message back saying, “I bought the car from your father over 40 years ago and I still have it. I restored it. I am thinking of selling, if you’re interested.” The guy remembered meeting me when I was a boy. We struck a deal. It was not cheap, but the owner wanted the car to go to someone who appreciated its history, so he sold it for under market value. In April 2017, I got the car to my house. My father, now 93, came over. I said, “The last time we were in this car together, you drove. Now it’s my turn.” We went for a drive. He was over the moon, and so was I. —Contact A.J. Baime at Facebook.com/ajbaime. A Monster Truck’s Car-Crushing Comeback The owner of High Roller II, restored to its 1980s glory, aims to keep alive the smashing, thrashing tradition of Bigfoot, Bear Foot and other bigger-than-life pickups. Click to Read Story Once Controversial, This ’65 Chevy Survives A car collector will always love his fleet of Chevrolet Corvairs, a subject of ‘Unsafe at Any Speed’ by Ralph Nader. Click to Read Story Advertisement A Spin in the Most Important Car Ever Built Ford’s Model T kicked off a couple’s passion for vintage autos. “It put the world on wheels,” its owner says. Click to Read Story A Teenage Obsession Became a Shelby Mustang Collection William Deary has about two dozen cars and a “private museum” he calls the Carroll Collection. Click to Read Story A Bug’s Life: Shared Passion for Vintage VW Beetles An obsession with the tiny Volkswagens leads to his and her versions in one couple’s garage. Click to Read Story Advertisement A 1918 Buick Celebrates a Big Birthday Passed down from grandparents, an heirloom auto spanning three generations is in fine form for its centennial year. Click to Read Story Purple Lamborghini: A Love Story Steve and Lisa Lefferts first bonded over their shared love for Lamborghinis. The couple’s rare, special-edition Lamborghini Diablo is “the culmination” of that lifelong passion. Click to Read Story Time Travel in a Classic Red Corvette A pilot finds memories from youth in the 1970 Chevrolet Corvette Stingray—and an unexpected connection with a former owner. Click to Read Story Advertisement My Ride"
70,wallstreetjournal,https://www.wsj.com/,2018:05:08,13:07:00,https://www.wsj.com/articles/the-rational-womans-guide-to-meghan-markle-style-1525799230,The Rational Woman’s Guide to Meghan Markle Style,"As the royal wedding nears and the obsession with Ms. Markle is selling out any piece of clothing she wears, we ask: Is it embarrassing for grown women to emulate ‘princess style’?",Michelle Ruiz,Style & Fashion,lifestyle,"Everlane Day Tote, Hiut Jeans, How To Get Meghan Markle Style, Jessica Morgan, Meghan Markle, Meghan Markle Best Looks, Meghan Markle Instagram, Meghan Markle Jeans, Meghan Markle Self Portrait Dress, Meghan Markle Tuxedo","A FEW WEEKS ago, as I tapped away at my iPhone, my toddler tugged at my leg. I asked her to please wait because Mom was doing something very important. Saying this was easier than confessing the truth, which was: “Mom’s shamelessly scouring the internet for the dress Meghan Markle just wore in London.” Alas, that green floral Self Portrait..."
71,wallstreetjournal,https://www.wsj.com/,2018:05:07,18:24:00,https://www.wsj.com/articles/the-two-rod-rosensteins-1525731897,The Two Rod Rosensteins,Limiting Congress but letting the special counsel do pretty much what he pleases.,William McGurn,Opinion,domestic politics,"Attorney General, Collusion, Department Of Justice, Donald Trump, Inquiry, Investigation, Special Counsel, Political, General News, Crime","In federal court last Friday, Robert Mueller’s prosecutors claimed it was no big deal if they didn’t abide by the Justice Department’s own regulations in their prosecution of former Trump campaign manager Paul Manafort. Before a manifestly skeptical judge, they argued their real authority to do what they did is rooted in (secret) “discussions” with Deputy Attorney General Rod Rosenstein. Three days earlier, Mr. Rosenstein had himself taken a distinctly different approach when the authority in question belonged to Congress...."
72,wallstreetjournal,https://www.wsj.com/,2018:05:08,6:02:00,https://www.wsj.com/articles/toshiba-pessimistic-about-prospects-for-18-billion-chip-deal-1525773755,Toshiba Pessimistic About Prospects for $18 Billion Chip Deal,Toshiba is accelerating a review of alternatives to selling its NAND flash-memory unit to a group led by Bain Capital because company officials consider near-term Chinese antitrust approval unlikely.,"Takashi Mochizuki, Kosaku Narioka",Tech,technology,"Toshiba,6502.To, Bain Capital, Bain, Nxp Semiconductors, Nxpi, Qualcomm, Qcom, Regulation, Government Policy","Toshiba Corp. has mostly given up on an $18 billion sale of its chip unit because its officials consider near-term Chinese antitrust approval unlikely, leading them to accelerate a review of alternatives, people involved in the matter said. Toshiba reached a deal last September to sell its NAND flash-memory unit to a group led by U.S. private-equity firm Bain Capital, but the deal has been waiting for a nod from antitrust regulators in China, one of the unit’s top markets."
73,wallstreetjournal,https://www.wsj.com/,2018:05:07,20:55:00,https://www.wsj.com/articles/trump-to-make-announcement-on-iran-nuclear-deal-tuesday-1525720268,Trump to Make Announcement on Iran Nuclear Deal Tuesday,"Washington’s European allies were bracing for the U.S. to withdraw from the Iran nuclear accord, after President Trump said he would announce on Tuesday his decision on a deal he has repeatedly condemned.","Michael R. Gordon, Felicia Schwartz, Ian Talley",Politics,domestic politics,"Decision, Donald Trump, Iran Deal, Iran Nuclear Deal, Iran Sanctions, Nuclear Program, Angela Merkel, Benjamin Netanyahu, Mike Pence, Boris Johnson","Washington’s European allies were bracing for the U.S. to withdraw from the Iran nuclear accord, after President Donald Trump said he would announce on Tuesday his decision on the landmark agreement that he has repeatedly condemned. But some European officials are holding out hope that Mr. Trump, after leaving the agreement, would move slowly to reimpose sanctions, which would leave more time for negotiations. Mr...."
74,wallstreetjournal,https://www.wsj.com/,2018:05:08,14:49:00,https://www.wsj.com/articles/trump-to-withdraw-u-s-from-iran-accord-1525800212,Trump Withdraws U.S. From Iran Accord,"The U.S. is pulling out of the Iranian nuclear accord, President Donald Trump announced Tuesday, dismantling his predecessor’s signature foreign-policy achievement and bucking the wishes of some of America’s closest allies.","Michael C. Bender, Rebecca Ballhaus",Politics,domestic politics,"Accord, Agreement, Deal, Donald, Enrichment, Europe, Iran, Iranian, Nuclear, President","The U.S. is pulling out of the Iranian nuclear accord, President Donald Trump announced Tuesday, dismantling his predecessor’s signature foreign-policy achievement and bucking the wishes of some of America’s closest allies. Speaking in the Diplomatic Room of the White House, Mr. Trump delivered harsh words about the deal, calling it “horrible,” “one-sided” and “disastrous.” The president said he planned to institute “the highest level of economic sanctions” against Iran, and said the U.S. would sanction any nations..."
75,wallstreetjournal,https://www.wsj.com/,2018:05:07,15:38:00,https://www.wsj.com/articles/u-s-pastor-andrew-brunson-is-remanded-in-custody-in-turkey-1525721888,U.S. Pastor Andrew Brunson Is Remanded in Custody in Turkey,The American pastor Turkey accuses of colluding with terrorist groups was remanded in custody after a second day of a trial that is increasing strains between Washington and Ankara.,David Gauthier-Villars,World,US,"American Pastor, Americans Detained Abroad, Diplomacy, U.s.-Turkey Relations, Commission On International Religious Freedom, Andrew Brunson, Political, General News, National, Public Security","The American pastor Turkey accuses of colluding with terrorist groups was remanded in custody after a prolonged second day in court for a trial that is increasing strains between Washington and Ankara. Ending a 10-hour hearing in Yeni Sakran, a coastal town in western Turkey, the presiding judge on Monday ordered Andrew Brunson to remain behind bars and adjourned the case to July 18. The..."
76,wallstreetjournal,https://www.wsj.com/,2018:05:07,17:07:00,https://www.wsj.com/articles/u-s-penalizes-venezuelan-ex-official-for-alleged-drug-trafficking-1525721469,U.S. Penalizes Venezuelan Ex-Official for Alleged Drug Trafficking,"The U.S. Treasury levied sanctions against Venezuela’s former financial intelligence chief over his alleged work as a drug kingpin, as well as 20 Venezuelan and Panamanian firms.",Ian Talley,Latin America,domestic politics,"Mnuchin And Trump, Mnuchin And Venezuela, Venezuela And Drug Trafficking, Venezuela And Economy, Pedro Luis Martin Olivares, Political, General News, Crime, Legal Action, International Relations","The U.S. Treasury imposed sanctions on Monday against Venezuela’s former financial intelligence chief over his alleged work as a drug kingpin, and 20 Venezuelan and Panamanian firms for allegedly laundering narcotrafficking proceeds. The action is part of the Trump administration’s expanding sanctions campaign against Venezuelan President Nicolás Maduro’s cash-strapped Socialist government. U.S. officials say they want to return the country to democracy and penalize Caracas for what they call gross human rights..."
77,wallstreetjournal,https://www.wsj.com/,2018:05:08,0:14:00,https://www.wsj.com/articles/valeant-pharmaceuticals-to-change-its-name-to-bausch-health-1525752878,Valeant Pharmaceuticals to Change Its Name to Bausch Health,"Valeant plans to change its name to Bausch Health Cos., as management takes another step toward remaking the company and distancing it from past controversies.",Jonathan D. Rockoff,Business,business,"Bausch Health Cos., Valeant Name Change, Valeant Pharmaceuticals International, Vrx.t, Vrx, Bausch & Lomb, Joseph Papa, Corporate Changes, Ownership Changes, New Products","Valeant Pharmaceuticals International Inc. plans to change its name to Bausch Health Cos., as management takes another step toward remaking the company and distancing it from past controversies. The name change, which the company is to announce Tuesday as it reports first-quarter earnings, will take effect in July and come with a new logo, branding and the ticker BHC on the New York and Toronto stock exchanges, Chief Executive Joseph Papa said in an interview."
78,wallstreetjournal,https://www.wsj.com/,2018:05:08,14:30:00,https://www.wsj.com/articles/vodafone-to-buy-some-of-liberty-globals-european-assets-for-23-billion-1525796572,Vodafone to Buy Some of Liberty Global’s European Assets for $23 Billion,"Vodafone, the world’s second-largest wireless carrier by subscribers, is close to announcing a $23 billion cash deal to buy operations in four European countries from John Malone’s Liberty Global.",Stu Woo,Europe,international,"Czech, Deal, Germany, Hungary, Liberty Global, Quad Play, Romania, Vodafone, Liberty Global, Lbtya","Britain’s Vodafone Group PLC is close to announcing a $23 billion cash deal to buy operations in four European countries from John Malone’s Liberty Global PLC, according to people familiar with the matter. Liberty Global is planning to sell its businesses in Germany, Hungary, Romania and the Czech Republic to Vodafone, the people said. The..."
79,wallstreetjournal,https://www.wsj.com/,2018:05:07,18:23:00,https://www.wsj.com/articles/whats-at-stake-in-the-attack-on-haspel-1525731820,What’s at Stake in the Attack on Haspel,"The responsibility for CIA policy belongs to the president and Congress, not agents.","David B. Rivkin Jr., Lee A. Casey",Commentary,domestic politics,"Regulation, Government Policy, Corporate, Industrial News, Political, General News, National, Public Security, Society, Community","Gina Haspel reportedly offered last week to withdraw her nomination as director of the Central Intelligence Agency. The White House declined and now must stand behind her as she faces an unjustified assault involving the Bush administration’s enhanced-interrogation program. Shortly after 9/11, the administration concluded that it needed to obtain as much actionable intelligence as possible to avert future attacks. It decided to explore, and ultimately adopted, the use of interrogation methods against some al Qaeda operatives..."
80,wallstreetjournal,https://www.wsj.com/,2018:05:07,18:21:00,https://www.wsj.com/articles/where-does-the-law-against-kickbacks-not-apply-your-hospital-1525731707,Where Does the Law Against Kickbacks Not Apply? Your Hospital,"The medical supply chain is a conflicted mess, and revoking its ‘safe harbor’ would save patients money.","Phillip L. Zweig, Frederick C. Blum",Commentary,domestic politics,"Output, Production, Corporate, Industrial News, Existing Products, Services, Product Shortage, Political, General News, Politics","Doctors have long struggled to care for patients amid artificial shortages of, and soaring prices for, hundreds of drugs—notably generic sterile injectable products, including saline, epinephrine, chemotherapeutic agents, anesthetics, painkillers, antibiotics, even sterilized water. So when Amazon Business signaled last year that it planned to infuse competition into the marketplace for hospital supplies, clinicians were optimistic that scarce items would soon reappear. Wrong. Mighty Amazon has now backed away from the market...."
81,wallstreetjournal,https://www.wsj.com/,2018:05:08,10:41:00,https://www.wsj.com/articles/worst-job-in-america-responding-to-irate-tweets-from-new-york-city-subway-riders-1525790473,Worst Job in America: Responding to Irate Tweets From New York City Subway Riders,"Life on the receiving end of 2,500 often profanity-laced tweets a day from angry commuters venting to @MTA can be intense; yoga, pottery class.",Mike Vilensky,Page One,US,"Delayed Subway, Mta, Mta Customer Service, Mta Social Media, Mta Twitter, New York City Subway, Subway Maintenance, Marketing, Corporate, Industrial News","Every day, the frustrations of New York City subway riders spew out in the form of 2,500 often profanity-laced tweets directed at the Metropolitan Transportation Authority. “Thanks @MTA for making sure we can’t buy metrocards AGAIN,” wrote @itzMzLori, 31-year-old beauty blogger Lori Tenn, who found her card machine closed. “I swear I f—ing hate y’all.” The..."
82,wallstreetjournal,https://www.wsj.com/,2018:05:07,11:33:00,https://www.wsj.com/articles/xi-capitalizes-on-marxs-legacy-to-rally-china-around-communist-party-1525707225,Xi Capitalizes on Marx’s Legacy to Rally China Around Communist Party,"Decades into China’s capitalism-fueled economic miracle, President Xi Jinping is promoting Karl Marx to rally the nation around the Communist Party.",Chun Han Wong,Asia,international,"Capitalism, Ccp, Communism, Communist Party, Marxism, Xi Jinping, Karl Marx, Political, General News, Arts","Decades into China’s capitalism-fueled economic miracle, President Xi Jinping is promoting Karl Marx as a rallying symbol for the nation. To mark the 200th anniversary of Marx’s birth this month, Mr. Xi launched a high-profile campaign celebrating the German philosopher. Communist Party newspapers hailed “Das Kapital,” Marx’s critique of capitalism, as “holy scripture.” Comics portrayed his life’s lighter moments—like when he was detained for rowdy drinking. State television aired a prime-time documentary and a talk..."
83,wallstreetjournal,https://www.wsj.com/,2018:05:08,3:31:00,https://www.wsj.com/articles/xiaomi-targets-valuation-of-70-billion-to-80-billion-with-hong-kong-ipo-1525760117,Xiaomi Cuts IPO Valuation Target to $70 Billion to $80 Billion,"The Chinese smartphone maker is targeting a valuation of between $70 billion and $80 billion, a range lower than the $100 billion that was previously discussed.","Dan Strumpf, Julie Steinberg",Stocks,business,"Xiaomi , Xiaomi Cuts Valuation , Xiaomi Hk Ipo , Xiaomi Smartphones , Xiaomi Valuation , Xiaomi, Corporate Changes, Stock Listings, Corporate Funding, Share Capital","Xiaomi Corp., the Chinese smartphone maker that is gearing up for a Hong Kong initial public offering, is targeting a valuation of between $70 billion and $80 billion, according to people familiar with the matter. The company’s upcoming IPO, revealed last week in a filing with Hong Kong’s stock exchange, is expected to be the world’s biggest by a tech company this year. The..."
84,wallstreetjournal,https://www.wsj.com/,2018:05:08,15:50:00,https://www.wsj.com/articles/a-brief-history-of-women-review-dark-comedy-of-manors-1525809041,‘A Brief History of Women’ Review: Dark Comedy of Manors,"Alan Ayckbourn’s 81st full-length play jumps through time, following a man who spends his life working in an opulent building that undergoes many uses over the decades.",Terry Teachout,Opinion,entertainment,"59e59, Arts In Review, Ayckbourn, Brief History Of Women, Theater, Political, General News, Arts, Entertainment, Reviews","New York Alan Ayckbourn’s 81st full-length play recently opened off Broadway. His 82nd full-length play will open in England in September. Given that he is 79 years old and shows no signs of slowing down, I assume that he has at least another dozen or so in him—and that they’ll all be good. Not only has no other English-speaking playwright turned out more good plays, but a significant percentage of them are first-rate. Time was when Mr. Ayckbourn was casually dismissed on this side of the Atlantic as the English Neil Simon,..."
